,DATE,SGG,NO2,O3,CO,SO2,PM10
3919,2020-09-24,강남,0.011,0.026909,0.263636,0.002182,9.272727
3920,2020-09-25,강남,0.015,0.024182,0.3,0.002545,13.636364
3921,2020-09-26,강남,0.012909,0.024909,0.3,0.002545,15.090909
3922,2020-09-27,강남,0.011727,0.027818,0.290909,0.002455,13.545455
3923,2020-09-28,강남,0.025455,0.018727,0.4,0.002818,23.090909
3924,2020-09-29,강남,0.025273,0.022909,0.436364,0.002818,31.818182
3925,2020-09-30,강남,0.018818,0.026273,0.427273,0.002727,32.818182
3926,2020-10-01,강남,0.009545,0.033182,0.336364,0.002636,17.636364
3927,2020-10-02,강남,0.010091,0.042182,0.363636,0.002818,23.0
3928,2020-10-03,강남,0.013455,0.035727,0.490909,0.003,34.272727
3929,2020-10-04,강남,0.010636,0.036,0.390909,0.003,26.0
3930,2020-10-05,강남,0.013,0.021727,0.354545,0.002909,23.363636
3931,2020-10-06,강남,0.019091,0.018364,0.436364,0.002909,22.909091
3932,2020-10-07,강남,0.024091,0.016273,0.381818,0.003091,22.181818
3933,2020-10-08,강남,0.018,0.022182,0.345455,0.002636,13.727273
3934,2020-10-09,강남,0.014455,0.032545,0.309091,0.002545,15.909091
3935,2020-10-10,강남,0.017636,0.030727,0.327273,0.002364,18.363636
3936,2020-10-11,강남,0.017273,0.027727,0.354545,0.002818,21.0
3937,2020-10-12,강남,0.027818,0.020727,0.463636,0.003,35.818182
3938,2020-10-13,강남,0.023455,0.018636,0.372727,0.002818,26.636364
3939,2020-10-14,강남,0.028091,0.016364,0.481818,0.003273,32.545455
3940,2020-10-15,강남,0.026273,0.015727,0.418182,0.003182,32.454545
3941,2020-10-16,강남,0.043091,0.006455,0.609091,0.003455,37.454545
3942,2020-10-17,강남,0.028727,0.018727,0.536364,0.003455,30.181818
3943,2020-10-18,강남,0.028091,0.024091,0.554545,0.003636,27.909091
3944,2020-10-19,강남,0.038818,0.026545,0.663636,0.004545,57.727273
3945,2020-10-20,강남,0.044636,0.019091,0.754545,0.003909,69.0
3946,2020-10-21,강남,0.046545,0.010818,0.627273,0.003636,44.818182
3947,2020-10-22,강남,0.030182,0.018273,0.545455,0.003727,76.090909
3948,2020-10-23,강남,0.014727,0.023,0.363636,0.003273,25.454545
3949,2020-10-24,강남,0.018727,0.022091,0.381818,0.003364,25.545455
3950,2020-10-25,강남,0.032545,0.017455,0.590909,0.003818,30.181818
3951,2020-10-26,강남,0.043091,0.019818,0.718182,0.004273,50.909091
3952,2020-10-27,강남,0.049545,0.018636,0.790909,0.004636,78.181818
3953,2020-10-28,강남,0.025364,0.023909,0.481818,0.003545,48.272727
3954,2020-10-29,강남,0.032727,0.017182,0.481818,0.004,37.545455
3955,2020-10-30,강남,0.039364,0.011273,0.6,0.004409,44.454545
3956,2020-10-31,강남,0.030909,0.020273,0.472727,0.003636,28.909091
3957,2020-11-01,강남,0.020182,0.024,0.5,0.003,38.181818
3958,2020-11-02,강남,0.028455,0.014,0.536364,0.003727,47.181818
3959,2020-11-03,강남,0.012636,0.022273,0.327273,0.003182,20.818182
3960,2020-11-04,강남,0.022182,0.019364,0.381818,0.003091,29.272727
3961,2020-11-05,강남,0.043727,0.008273,0.572727,0.003909,36.181818
3962,2020-11-06,강남,0.048909,0.007091,0.627273,0.004455,45.727273
3963,2020-11-07,강남,0.026818,0.030364,0.572727,0.004182,82.090909
3964,2020-11-08,강남,0.014545,0.023182,0.390909,0.003182,59.090909
3965,2020-11-09,강남,0.020818,0.014727,0.363636,0.003182,25.909091
3966,2020-11-10,강남,0.029636,0.012818,0.481818,0.003818,27.454545
3967,2020-11-11,강남,0.046364,0.007182,0.681818,0.004182,40.636364
3968,2020-11-12,강남,0.060455,0.009818,0.790909,0.005091,62.181818
3969,2020-11-13,강남,0.062818,0.011,0.863636,0.004545,77.727273
3970,2020-11-14,강남,0.046636,0.016091,0.772727,0.004091,72.363636
3971,2020-11-15,강남,0.044636,0.018909,0.754545,0.004,76.272727
3972,2020-11-16,강남,0.050545,0.010182,0.827273,0.003818,71.636364
3973,2020-11-17,강남,0.043273,0.017455,0.672727,0.003545,61.818182
3974,2020-11-18,강남,0.031909,0.009727,0.518182,0.003,39.909091
3975,2020-11-19,강남,0.012818,0.019,0.4,0.002818,16.818182
3976,2020-11-20,강남,0.015455,0.018182,0.336364,0.002545,23.0
3977,2020-11-21,강남,0.027,0.010364,0.427273,0.002909,27.727273
3978,2020-11-22,강남,0.016727,0.019818,0.4,0.002909,26.0
3979,2020-11-23,강남,0.021273,0.015909,0.390909,0.003,24.818182
3980,2020-11-24,강남,0.036818,0.007636,0.481818,0.003364,25.272727
3981,2020-11-25,강남,0.042364,0.007364,0.645455,0.003818,37.181818
3982,2010-01-01,강북,0.035154,0.008308,0.646154,0.007192,32.692308
3983,2010-01-02,강북,0.031769,0.012,0.638462,0.008038,49.0
3984,2010-01-03,강북,0.032923,0.015769,0.669231,0.007769,47.153846
3985,2010-01-04,강북,0.035,0.013462,0.653846,0.005577,37.692308
3986,2010-01-05,강북,0.024308,0.023769,0.523077,0.006808,48.307692
3987,2010-01-06,강북,0.034462,0.017154,0.576923,0.006269,36.692308
3988,2010-01-07,강북,0.051615,0.010538,0.846154,0.007731,62.461538
3989,2010-01-08,강북,0.064308,0.007769,1.019231,0.008423,79.230769
3990,2010-01-09,강북,0.070692,0.004769,1.05,0.007808,79.153846
3991,2010-01-10,강북,0.059538,0.006385,0.957692,0.007808,65.230769
3992,2010-01-11,강북,0.052615,0.010462,1.003846,0.008154,75.384615
3993,2010-01-12,강북,0.024692,0.022154,0.507692,0.008308,32.846154
3994,2010-01-13,강북,0.022692,0.022385,0.438462,0.007692,33.846154
3995,2010-01-14,강북,0.051231,0.007231,0.75,0.007154,45.769231
3996,2010-01-15,강북,0.047846,0.012308,0.730769,0.008462,53.923077
3997,2010-01-16,강북,0.054308,0.010385,0.792308,0.007654,60.461538
3998,2010-01-17,강북,0.060692,0.007923,0.907692,0.007885,55.230769
3999,2010-01-18,강북,0.066385,0.004077,1.019231,0.008577,74.076923
4000,2010-01-19,강북,0.064615,0.006615,1.046154,0.008538,85.692308
4001,2010-01-20,강북,0.070923,0.002462,1.123077,0.006808,56.461538
4002,2010-01-21,강북,0.022846,0.020846,0.492308,0.004077,41.307692
4003,2010-01-22,강북,0.021308,0.021615,0.415385,0.004846,40.307692
4004,2010-01-23,강북,0.031538,0.016846,0.530769,0.006385,47.846154
4005,2010-01-24,강북,0.042923,0.010231,0.715385,0.008654,58.230769
4006,2010-01-25,강북,0.027615,0.017692,0.584615,0.008308,99.961538
4007,2010-01-26,강북,0.042,0.011308,0.669231,0.006615,59.615385
4008,2010-01-27,강북,0.053538,0.004308,0.915385,0.006077,51.230769
4009,2010-01-28,강북,0.033231,0.014077,0.569231,0.006577,53.769231
4010,2010-01-29,강북,0.036,0.014154,0.584615,0.006385,46.230769
4011,2010-01-30,강북,0.051769,0.006538,0.8,0.009423,77.153846
4012,2010-01-31,강북,0.058923,0.003077,1.076923,0.008885,95.230769
4013,2010-02-01,강북,0.040154,0.011538,0.857692,0.007654,97.692308
4014,2010-02-02,강북,0.018,0.026692,0.384615,0.004231,25.384615
4015,2010-02-03,강북,0.022077,0.022385,0.443932,0.006538,38.769231
4016,2010-02-04,강북,0.031077,0.018538,0.538034,0.006769,45.615385
4017,2010-02-05,강북,0.024154,0.023,0.461538,0.006,34.923077
4018,2010-02-06,강북,0.038846,0.012692,0.592308,0.005769,48.538462
4019,2010-02-07,강북,0.053538,0.006769,0.876923,0.007038,50.769231
4020,2010-02-08,강북,0.060923,0.002769,1.046154,0.008423,56.692308
4021,2010-02-09,강북,0.048077,0.002077,1.023077,0.007077,57.230769
4022,2010-02-10,강북,0.041154,0.005,0.7,0.005346,29.461538
4023,2010-02-11,강북,0.024846,0.021231,0.415385,0.003385,8.846154
4024,2010-02-12,강북,0.028538,0.017923,0.438462,0.003231,16.307692
4025,2010-02-13,강북,0.022308,0.030077,0.423077,0.004308,29.769231
4026,2010-02-14,강북,0.031,0.022154,0.530769,0.004923,31.923077
4027,2010-02-15,강북,0.024385,0.029385,0.584615,0.007808,56.040171
4028,2010-02-16,강북,0.029385,0.023462,0.492308,0.005308,41.384615
4029,2010-02-17,강북,0.048692,0.010846,0.669231,0.006692,52.307692
4030,2010-02-18,강북,0.028,0.023077,0.492308,0.006538,60.230769
4031,2010-02-19,강북,0.044769,0.012692,0.592308,0.006692,55.615385
4032,2010-02-20,강북,0.056308,0.010231,0.896154,0.008885,73.153846
4033,2010-02-21,강북,0.047538,0.018308,0.730769,0.007577,64.230769
4034,2010-02-22,강북,0.048615,0.019077,0.615385,0.006538,64.461538
4035,2010-02-23,강북,0.060154,0.010308,0.888462,0.007154,78.307692
4036,2010-02-24,강북,0.066923,0.011385,0.980769,0.007731,78.0
4037,2010-02-25,강북,0.046308,0.006538,0.765385,0.0055,33.923077
4038,2010-02-26,강북,0.037692,0.010538,0.692308,0.005077,30.538462
4039,2010-02-27,강북,0.031923,0.012769,0.623077,0.004077,36.0
4040,2010-02-28,강북,0.031692,0.017308,0.607692,0.006615,62.230769
4041,2010-03-01,강북,0.018692,0.033077,0.446154,0.004077,23.615385
4042,2010-03-02,강북,0.030538,0.020231,0.461538,0.003538,26.692308
4043,2010-03-03,강북,0.032615,0.024231,0.692308,0.006231,87.269231
4044,2010-03-04,강북,0.03,0.020231,0.5,0.003692,32.0
4045,2010-03-05,강북,0.034923,0.018077,0.523077,0.004923,39.076923
4046,2010-03-06,강북,0.025846,0.026154,0.546154,0.006731,61.923077
4047,2010-03-07,강북,0.014923,0.037269,0.330769,0.003154,14.384615
4048,2010-03-08,강북,0.019846,0.033,0.346154,0.003077,14.538462
4049,2010-03-09,강북,0.026846,0.023769,0.423077,0.003,19.153846
4050,2010-03-10,강북,0.028615,0.024692,0.476923,0.004077,26.0
4051,2010-03-11,강북,0.034154,0.025385,0.538462,0.006423,46.384615
4052,2010-03-12,강북,0.034231,0.026769,0.523077,0.006346,80.230769
4053,2010-03-13,강북,0.025077,0.026923,0.430769,0.004231,96.307692
4054,2010-03-14,강북,0.037846,0.015154,0.546154,0.004846,90.653846
4055,2010-03-15,강북,0.030231,0.020154,0.546154,0.004077,97.538462
4056,2010-03-16,강북,0.015538,0.035,0.361538,0.004154,100.5
4057,2010-03-17,강북,0.029615,0.024154,0.507692,0.004769,49.153846
4058,2010-03-18,강북,0.027385,0.027615,0.5,0.005462,39.846154
4059,2010-03-19,강북,0.044846,0.014077,0.6,0.005808,47.615385
4060,2010-03-20,강북,0.044,0.012231,0.815385,0.005731,98.884615
4061,2010-03-21,강북,0.015615,0.037231,0.392308,0.004923,42.923077
4062,2010-03-22,강북,0.048231,0.010846,0.753846,0.004846,47.923077
4063,2010-03-23,강북,0.04,0.013692,0.669231,0.003769,50.076923
4064,2010-03-24,강북,0.034615,0.021923,0.584615,0.004,72.384615
4065,2010-03-25,강북,0.022769,0.031154,0.484615,0.004077,51.615385
4066,2010-03-26,강북,0.022154,0.034154,0.476923,0.004385,49.0
4067,2010-03-27,강북,0.035462,0.025385,0.538462,0.005538,92.769231
4068,2010-03-28,강북,0.026308,0.031154,0.476923,0.005,55.846154
4069,2010-03-29,강북,0.042154,0.026538,0.584615,0.005846,58.384615
4070,2010-03-30,강북,0.049385,0.023385,0.661538,0.005846,63.692308
4071,2010-03-31,강북,0.043308,0.012538,0.615385,0.003846,33.769231
4072,2010-04-01,강북,0.033385,0.014,0.538462,0.003462,57.076923
4073,2010-04-02,강북,0.031923,0.026154,0.507692,0.005769,89.115385
4074,2010-04-03,강북,0.026385,0.029462,0.415385,0.004462,67.923077
4075,2010-04-04,강북,0.037692,0.023385,0.507692,0.004615,50.846154
4076,2010-04-05,강북,0.045769,0.018077,0.584615,0.004154,44.076923
4077,2010-04-06,강북,0.029154,0.029462,0.415385,0.004308,45.461538
4078,2010-04-07,강북,0.030308,0.028769,0.423077,0.003846,37.692308
4079,2010-04-08,강북,0.056,0.017769,0.592308,0.005538,62.0
4080,2010-04-09,강북,0.051538,0.023231,0.561538,0.004769,50.153846
4081,2010-04-10,강북,0.055077,0.013077,0.6,0.005462,58.846154
4082,2010-04-11,강북,0.026385,0.028154,0.376923,0.003231,27.615385
4083,2010-04-12,강북,0.027231,0.027,0.353846,0.003,30.769231
4084,2010-04-13,강북,0.015385,0.033538,0.307692,0.002615,32.230769
4085,2010-04-14,강북,0.015462,0.032,0.292308,0.002923,33.230769
4086,2010-04-15,강북,0.028923,0.028692,0.415385,0.004462,43.923077
4087,2010-04-16,강북,0.037846,0.027615,0.546154,0.005923,73.692308
4088,2010-04-17,강북,0.038308,0.023462,0.469231,0.004231,50.230769
4089,2010-04-18,강북,0.037077,0.024308,0.492308,0.004385,62.769231
4090,2010-04-19,강북,0.049,0.015923,0.607692,0.004308,59.615385
4091,2010-04-20,강북,0.045385,0.016692,0.669231,0.004769,59.538462
4092,2010-04-21,강북,0.028077,0.025692,0.438462,0.003077,33.538462
4093,2010-04-22,강북,0.020846,0.033615,0.323077,0.002462,14.230769
4094,2010-04-23,강북,0.025769,0.030538,0.384615,0.002615,22.0
4095,2010-04-24,강북,0.043,0.024538,0.538462,0.003769,50.769231
4096,2010-04-25,강북,0.045,0.035077,0.515385,0.005,63.538462
4097,2010-04-26,강북,0.050538,0.018308,0.561538,0.003769,46.923077
4098,2010-04-27,강북,0.023154,0.032231,0.438462,0.003308,35.692308
4099,2010-04-28,강북,0.031462,0.020462,0.423077,0.004,35.923077
4100,2010-04-29,강북,0.028231,0.023,0.453846,0.005538,59.846154
4101,2010-04-30,강북,0.030615,0.023462,0.446154,0.004923,50.692308
4102,2010-05-01,강북,0.034846,0.033692,0.469231,0.006538,39.538462
4103,2010-05-02,강북,0.037462,0.040538,0.484615,0.005615,64.461538
4104,2010-05-03,강북,0.027,0.030769,0.369231,0.003462,87.461538
4105,2010-05-04,강북,0.029615,0.026538,0.384615,0.003231,84.076923
4106,2010-05-05,강북,0.035615,0.026077,0.446154,0.003923,75.153846
4107,2010-05-06,강북,0.027154,0.024615,0.384615,0.003231,32.846154
4108,2010-05-07,강북,0.036692,0.032846,0.4,0.005538,41.923077
4109,2010-05-08,강북,0.044692,0.035769,0.523077,0.008038,65.846154
4110,2010-05-09,강북,0.050231,0.035846,0.607692,0.0075,76.384615
4111,2010-05-10,강북,0.023846,0.044154,0.315385,0.004538,84.615385
4112,2010-05-11,강북,0.036385,0.024308,0.4,0.003923,60.0
4113,2010-05-12,강북,0.031538,0.024846,0.415385,0.003923,51.461538
4114,2010-05-13,강북,0.044154,0.021846,0.546154,0.004692,61.230769
4115,2010-05-14,강북,0.039308,0.027538,0.423077,0.003769,37.846154
4116,2010-05-15,강북,0.040385,0.032231,0.415385,0.004846,50.153846
4117,2010-05-16,강북,0.035923,0.033,0.392308,0.004154,40.615385
4118,2010-05-17,강북,0.046923,0.030154,0.469231,0.005,53.153846
4119,2010-05-18,강북,0.033308,0.010769,0.423077,0.003308,17.923077
4120,2010-05-19,강북,0.034769,0.027846,0.669231,0.006077,74.0
4121,2010-05-20,강북,0.039385,0.041885,0.753846,0.008846,100.5
4122,2010-05-21,강북,0.043,0.045769,0.661538,0.007962,100.5
4123,2010-05-22,강북,0.053231,0.024077,0.546154,0.005615,84.307692
4124,2010-05-23,강북,0.014538,0.048,0.269231,0.002846,9.307692
4125,2010-05-24,강북,0.025077,0.032769,0.369231,0.002769,16.230769
4126,2010-05-25,강북,0.037615,0.019846,0.515385,0.003308,48.076923
4127,2010-05-26,강북,0.019077,0.023154,0.284615,0.003,16.076923
4128,2010-05-27,강북,0.024538,0.030077,0.261538,0.003154,18.692308
4129,2010-05-28,강북,0.052154,0.010769,0.492308,0.005308,42.615385
4130,2010-05-29,강북,0.041077,0.021769,0.423077,0.004769,41.153846
4131,2010-05-30,강북,0.021,0.026974,0.276923,0.003308,26.076923
4132,2010-05-31,강북,0.028,0.019214,0.307692,0.003308,25.615385
4133,2010-06-01,강북,0.032,0.029359,0.307692,0.003385,26.461538
4134,2010-06-02,강북,0.041538,0.039846,0.423077,0.003846,44.307692
4135,2010-06-03,강북,0.033462,0.033769,0.361538,0.004308,44.384615
4136,2010-06-04,강북,0.029538,0.027692,0.292308,0.003462,38.538462
4137,2010-06-05,강북,0.031154,0.027615,0.323077,0.003385,42.153846
4138,2010-06-06,강북,0.028,0.036692,0.330769,0.003769,40.615385
4139,2010-06-07,강북,0.032462,0.029077,0.330769,0.003692,32.384615
4140,2010-06-08,강북,0.030231,0.044577,0.284615,0.003692,30.0
4141,2010-06-09,강북,0.043462,0.051385,0.392308,0.004769,56.307692
4142,2010-06-10,강북,0.049462,0.051654,0.476923,0.005038,74.153846
4143,2010-06-11,강북,0.040154,0.045269,0.392308,0.004846,49.615385
4144,2010-06-12,강북,0.022846,0.031231,0.3,0.003,26.076923
4145,2010-06-13,강북,0.019385,0.027769,0.292308,0.002846,21.538462
4146,2010-06-14,강북,0.033923,0.014154,0.384615,0.003385,29.230769
4147,2010-06-15,강북,0.027462,0.016077,0.338462,0.003615,23.692308
4148,2010-06-16,강북,0.035769,0.026231,0.392308,0.004308,46.230769
4149,2010-06-17,강북,0.045154,0.032462,0.784615,0.005962,100.5
4150,2010-06-18,강북,0.036231,0.036923,0.653846,0.004346,100.5
4151,2010-06-19,강북,0.033692,0.025,0.5,0.003846,73.653846
4152,2010-06-20,강북,0.022154,0.030462,0.392308,0.003308,43.846154
4153,2010-06-21,강북,0.036615,0.033923,0.484615,0.004077,55.692308
4154,2010-06-22,강북,0.044308,0.023923,0.392308,0.006115,51.307692
4155,2010-06-23,강북,0.029,0.038077,0.330769,0.004154,40.769231
4156,2010-06-24,강북,0.044385,0.046885,0.438462,0.004385,53.230769
4157,2010-06-25,강북,0.042846,0.046423,0.507692,0.004346,62.923077
4158,2010-06-26,강북,0.021462,0.035077,0.338462,0.003308,32.846154
4159,2010-06-27,강북,0.019231,0.022308,0.323077,0.003077,21.461538
4160,2010-06-28,강북,0.025923,0.038308,0.407692,0.003462,52.538462
4161,2010-06-29,강북,0.045538,0.021077,0.507692,0.005423,64.384615
4162,2010-06-30,강북,0.042,0.013385,0.546154,0.003615,53.461538
4163,2010-07-01,강북,0.033923,0.030538,0.523077,0.003846,62.307692
4164,2010-07-02,강북,0.034462,0.01373,0.538462,0.003385,53.384615
4165,2010-07-03,강북,0.035154,0.012548,0.553846,0.003615,29.692308
4166,2010-07-04,강북,0.018923,0.027951,0.338462,0.003462,20.0
4167,2010-07-05,강북,0.030923,0.034692,0.523077,0.004385,52.923077
4168,2010-07-06,강북,0.026769,0.052962,0.507692,0.005308,74.461538
4169,2010-07-07,강북,0.022462,0.044269,0.461538,0.004,59.692308
4170,2010-07-08,강북,0.041231,0.018,0.446154,0.005192,41.769231
4171,2010-07-09,강북,0.034,0.028769,0.415385,0.004385,37.076923
4172,2010-07-10,강북,0.032,0.028692,0.438462,0.004231,39.461538
4173,2010-07-11,강북,0.016385,0.037692,0.330769,0.003,24.615385
4174,2010-07-12,강북,0.026846,0.038769,0.353846,0.003385,22.692308
4175,2010-07-13,강북,0.022385,0.037846,0.353846,0.003308,21.769231
4176,2010-07-14,강북,0.029077,0.032154,0.453846,0.003462,32.538462
4177,2010-07-15,강북,0.033615,0.031154,0.492308,0.004654,51.923077
4178,2010-07-16,강북,0.028077,0.015923,0.4,0.003538,28.692308
4179,2010-07-17,강북,0.018077,0.005769,0.307692,0.003154,12.0
4180,2010-07-18,강북,0.012308,0.008308,0.223761,0.003231,14.692308
4181,2010-07-19,강북,0.016923,0.008615,0.26359,0.003538,20.461538
4182,2010-07-20,강북,0.025154,0.014385,0.361538,0.003692,24.230769
4183,2010-07-21,강북,0.019231,0.011615,0.292308,0.003462,22.615385
4184,2010-07-22,강북,0.013615,0.009,0.246154,0.003385,14.692308
4185,2010-07-23,강북,0.026923,0.007846,0.346154,0.003385,16.923077
4186,2010-07-24,강북,0.031231,0.020692,0.446154,0.004308,47.923077
4187,2010-07-25,강북,0.017692,0.016846,0.261538,0.003538,22.153846
4188,2010-07-26,강북,0.019154,0.009615,0.3,0.003692,16.0
4189,2010-07-27,강북,0.018,0.012231,0.261538,0.004154,20.076923
4190,2010-07-28,강북,0.02,0.012,0.307692,0.003846,17.692308
4191,2010-07-29,강북,0.025615,0.014923,0.346154,0.003615,23.153846
4192,2010-07-30,강북,0.028308,0.014538,0.376923,0.004462,36.923077
4193,2010-07-31,강북,0.023077,0.021538,0.369231,0.004,48.769231
4194,2010-08-01,강북,0.016385,0.039423,0.330769,0.003231,50.230769
4195,2010-08-02,강북,0.026,0.024154,0.446154,0.003231,38.461538
4196,2010-08-03,강북,0.037538,0.021308,0.484615,0.004885,34.769231
4197,2010-08-04,강북,0.042538,0.017308,0.661538,0.004192,59.153846
4198,2010-08-05,강북,0.026692,0.019385,0.453846,0.003462,39.923077
4199,2010-08-06,강북,0.017,0.006,0.330769,0.003615,18.307692
4200,2010-08-07,강북,0.018,0.004308,0.369231,0.003923,18.461538
4201,2010-08-08,강북,0.018308,0.016615,0.361538,0.004077,27.0
4202,2010-08-09,강북,0.025231,0.025231,0.346154,0.004154,29.076923
4203,2010-08-10,강북,0.024538,0.013231,0.353846,0.003615,23.0
4204,2010-08-11,강북,0.014692,0.013462,0.307692,0.003462,15.846154
4205,2010-08-12,강북,0.029462,0.018231,0.469231,0.004,38.153846
4206,2010-08-13,강북,0.032385,0.016692,0.630769,0.004,44.461538
4207,2010-08-14,강북,0.030077,0.016231,0.6,0.003692,50.692308
4208,2010-08-15,강북,0.018462,0.039769,0.430769,0.003846,44.846154
4209,2010-08-16,강북,0.030385,0.022615,0.553846,0.005231,65.461538
4210,2010-08-17,강북,0.035923,0.030769,0.538462,0.004385,50.692308
4211,2010-08-18,강북,0.032,0.021846,0.469231,0.003846,27.0
4212,2010-08-19,강북,0.026923,0.020308,0.376923,0.003846,27.615385
4213,2010-08-20,강북,0.029846,0.018385,0.446154,0.004538,32.538462
4214,2010-08-21,강북,0.025615,0.016615,0.369231,0.004846,31.461538
4215,2010-08-22,강북,0.020077,0.013923,0.369231,0.004769,29.153846
4216,2010-08-23,강북,0.019462,0.008,0.361538,0.004077,18.692308
